stat.t	pvalue
RHOQ GTPase cycle	12.7547507888924	2.00026751640878e-36
RHOT1 GTPase cycle	1.17041545543084	0.257109305558042
RHOT2 GTPase cycle	3.65862238859014	0.000738805609934667
RHOU GTPase cycle	12.7756818210667	1.29427386443599e-35
RHOV GTPase cycle	6.48347919707806	1.26154720088213e-10
RIP-mediated NFkB activation via ZBP1	9.08862863276028	2.8739585310449e-17
RIPK1-mediated regulated necrosis	10.4437107028621	3.87387534783856e-24
RMTs methylate histone arginines	21.6301067559002	2.14287074091751e-80
RNA Pol II CTD phosphorylation and interaction with CE	18.1417564563937	1.05205849969563e-59
RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	16.8713439391802	4.58468951038837e-53
RNA Polymerase I Promoter Clearance	40.1393067804627	1.2895537198558e-269
RNA Polymerase I Promoter Escape	31.0807308776694	2.32372620521365e-134
RNA Polymerase I Transcription	40.3466748871042	1.0645523209801e-270
RNA Polymerase I Transcription Initiation	32.5367234976931	6.69595878594097e-188
RNA Polymerase I Transcription Termination	17.4696497469193	5.32892762000316e-59
RNA Polymerase II HIV Promoter Escape	31.6461830815675	9.26774157325799e-178
RNA Polymerase II Pre-transcription Events	60.2756734587424	0
RNA Polymerase II Promoter Escape	27.2193294970007	4.96574699020577e-139
RNA Polymerase II Transcription	413.089190845988	0
RNA Polymerase II Transcription Elongation	43.8168449030167	0
RNA Polymerase II Transcription Initiation	30.4161979913316	1.47298353752692e-164
RNA Polymerase II Transcription Initiation And Promoter Clearance	34.7564008309203	1.22530019527736e-206
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	36.2605776148957	8.05411647055118e-224
RNA Polymerase II Transcription Termination	58.8929003200541	0
RNA Polymerase III Abortive And Retractive Initiation	25.7175069542813	3.98981259531881e-122
RNA Polymerase III Chain Elongation	10.2069253206678	3.24970055405618e-21
RNA Polymerase III Transcription	28.4330318119395	2.81358656328358e-144
RNA Polymerase III Transcription Initiation	27.1021472580478	2.6807498280023e-127
RNA Polymerase III Transcription Initiation From Type 1 Promoter	16.0844797079929	4.96138288493433e-50
RNA Polymerase III Transcription Initiation From Type 2 Promoter	21.1895459619616	1.75543682870597e-76
RNA Polymerase III Transcription Initiation From Type 3 Promoter	18.7178466331971	1.24221745400326e-63
RNA Polymerase III Transcription Termination	12.7824618236618	1.39690300513844e-32
RNA polymerase II transcribes snRNA genes	53.0355024001664	0
RND1 GTPase cycle	6.06486291038119	1.622305639206e-09
RND2 GTPase cycle	14.0909324562555	8.57589545048215e-43
RND3 GTPase cycle	5.37498223690329	8.70877368370381e-08
ROBO receptors bind AKAP5	2.33259293884523	0.0228652738713811
RORA activates gene expression	8.55961806988393	5.73332489084437e-16
ROS and RNS production in phagocytes	-0.402840821944797	0.687144712761851
ROS sensing by NFE2L2	35.7332333236508	6.29159164783098e-234
RSK activation	-0.290438813940656	0.773056911605428
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	3.54034869142054	0.000675873165012452
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	13.7508296212378	2.72986176110821e-40
RUNX1 regulates estrogen receptor mediated transcription	0.640973748390515	0.526858789883311
RUNX1 regulates expression of components of tight junctions	1.74979303555034	0.0975039375726305
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	10.5782669205432	6.62510306287103e-25
RUNX1 regulates transcription of genes involved in BCR signaling	3.16571486551746	0.00403554624928059
RUNX1 regulates transcription of genes involved in WNT signaling	-0.347744816062956	0.73091756355826
RUNX1 regulates transcription of genes involved in differentiation of HSCs	30.7632158275383	1.01031846184676e-187
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	1.91119896791905	0.0613489423191568
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	1.76086373133409	0.0911467579392325
RUNX2 regulates bone development	6.20001938227787	8.61373902802682e-10
RUNX2 regulates chondrocyte maturation	1.54597932497037	0.140658782785051
RUNX2 regulates genes involved in cell migration	3.1732234050881	0.00254892086016239
RUNX2 regulates osteoblast differentiation	7.51118070344211	2.57709121376521e-13
RUNX3 Regulates Immune Response and Cell Migration	-0.300174693045611	0.767546255845061
RUNX3 regulates BCL2L11 (BIM) transcription	3.3174493575117	0.00385451613705073
RUNX3 regulates CDKN1A transcription	4.48961102776557	6.0314655630827e-05
RUNX3 regulates NOTCH signaling	4.48135846746968	1.32796469791233e-05
RUNX3 regulates WNT signaling	2.30084071351312	0.025288819897271
RUNX3 regulates YAP1-mediated transcription	5.80687150187331	3.7433082130689e-07
RUNX3 regulates p14-ARF	3.43331594328163	0.000921863876704638
Rab regulation of trafficking	35.1671239789277	2.51531769881834e-260
Rap1 signalling	0.121902654925785	0.903092275175905
Ras activation upon Ca2+ influx through NMDA receptor	8.79639238458947	5.6281873202013e-17
Reactions specific to the complex N-glycan synthesis pathway	-1.04758969947588	0.297703825166967
Receptor Mediated Mitophagy	5.57308518539431	1.87258349243631e-07
Receptor-type tyrosine-protein phosphatases	6.04808997282524	3.82873703493323e-09
Recognition and association of DNA glycosylase with site containing an affected purine	7.1344668842444	1.14711490260299e-09
Recognition and association of DNA glycosylase with site containing an affected pyrimidine	9.8109406793048	1.93804454379384e-18
Recognition of DNA damage by PCNA-containing replication complex	18.6026541005213	5.21201606434853e-65
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	22.9357792928905	2.72205053122251e-103
Recruitment of NuMA to mitotic centrosomes	38.6981837897832	7.93188561918175e-294
Recruitment of mitotic centrosome proteins and complexes	32.5011301464342	2.40396076385778e-214
Recycling of bile acids and salts	1.99579711765172	0.0468642847467376
Recycling of eIF2:GDP	11.5418550346358	4.54323125053085e-14
Recycling pathway of L1	4.59815889944427	5.01462452237554e-06
Reduction of cytosolic Ca++ levels	-0.935381974388275	0.351428427230317
Reelin signalling pathway	-0.000534572140045825	0.999579731381582
Regulated Necrosis	19.8183927227618	1.92483107997657e-82
Regulated proteolysis of p75NTR	8.67791786377778	4.73487096631209e-14
Regulation by c-FLIP	9.18700096393621	3.67214592461807e-15
Regulation of APC/C activators between G1/S and early anaphase	42.722983495456	0
Regulation of Apoptosis	36.72814040777	8.72147047475091e-240
Regulation of BACH1 activity	1.51650513480662	0.131925447994203
Regulation of Complement cascade	59.7782171752758	0
Regulation of FOXO transcriptional activity by acetylation	5.01836947019287	2.8469408766786e-06
Regulation of FZD by ubiquitination	2.55792829482566	0.0108905020289134
Regulation of Glucokinase by Glucokinase Regulatory Protein	24.7929400149817	3.87277355679752e-104
Regulation of HMOX1 expression and activity	38.6752875593798	4.2785055477976e-281
Regulation of HSF1-mediated heat shock response	28.9377054641822	1.19651557725695e-172
Regulation of IFNA signaling	8.02040269062917	2.02575834318941e-12
Regulation of IFNG signaling	3.85258620242311	0.000162626029400723
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	6.18706069879054	6.32626321272186e-10
Regulation of KIT signaling	2.42144996920395	0.016207489318884
Regulation of MECP2 expression and activity	6.58348428581773	7.65752176802761e-11
Regulation of PLK1 Activity at G2/M Transition	34.7103962032158	1.06411060253554e-244
Regulation of PTEN gene transcription	20.6521462146998	1.05863975382671e-89
Regulation of PTEN localization	4.06700221286307	0.000123752812537398
Regulation of PTEN mRNA translation	11.4539355821258	4.14018403851582e-20
Regulation of PTEN stability and activity	40.6087925333148	1.33140038266571e-308
Regulation of RAS by GAPs	31.7742411868415	2.01092244357383e-199
Regulation of RUNX1 Expression and Activity	7.56812358960078	3.9353962235978e-13
Regulation of RUNX2 expression and activity	33.0614570336515	8.2734840890752e-217
Regulation of RUNX3 expression and activity	28.4522553410475	1.14797997251501e-157
Regulation of TLR by endogenous ligand	3.5332761242364	0.000493139439221226
Regulation of TNFR1 signaling	11.6329980382809	9.51590325999321e-30
Regulation of TP53 Activity	54.3280082248049	0
Regulation of TP53 Activity through Acetylation	17.2838245047428	1.0477556553193e-57
Regulation of TP53 Activity through Association with Co-factors	2.83824213222102	0.00511522940469429
Regulation of TP53 Activity through Methylation	5.15236394367533	4.52783956115259e-07
Regulation of TP53 Activity through Phosphorylation	38.6252720031785	2.59595145526889e-300
Regulation of TP53 Degradation	11.4683242346012	4.98477238303192e-29
Regulation of TP53 Expression and Degradation	4.65994117661436	3.48084699981979e-06
Regulation of actin dynamics for phagocytic cup formation	39.5682403018048	1.08694442085074e-322
Regulation of activated PAK-2p34 by proteasome mediated degradation	36.4295533798189	5.34110633421979e-231
Regulation of beta-cell development	-2.80650452585724	0.00507043407297699
Regulation of cholesterol biosynthesis by SREBP (SREBF)	24.0199849879899	7.88711740700899e-117
Regulation of commissural axon pathfinding by SLIT and ROBO	3.5184766552634	0.000693052706863668
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	5.1523196913691	3.75501221836112e-06
Regulation of expression of SLITs and ROBOs	93.6780226223176	0
Regulation of gene expression by Hypoxia-inducible Factor	4.0121484244477	0.00011317530800442
Regulation of gene expression in beta cells	1.24929883560049	0.212256529573142
Regulation of gene expression in early pancreatic precursor cells	0.043255187694112	0.96565788354785
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	1.77211409503789	0.0779067714128296
Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	0.300761954281203	0.764086196772054
Regulation of innate immune responses to cytosolic DNA	1.17507526965788	0.24146395917759
Regulation of insulin secretion	3.07638528650672	0.00210528540550486
Regulation of lipid metabolism by PPARalpha	25.1034444591016	4.57992451960926e-136
Regulation of localization of FOXO transcription factors	3.53532222077453	0.000566158566721025
Regulation of mRNA stability by proteins that bind AU-rich elements	43.9751309765262	0
Regulation of mitotic cell cycle	47.2725150143629	0
Regulation of necroptotic cell death	13.2377004852729	1.94988571043838e-36
Regulation of ornithine decarboxylase (ODC)	33.7467073130053	1.62568801659293e-205
Regulation of pyruvate dehydrogenase (PDH) complex	-0.442958657759758	0.658236883125346
Regulation of signaling by CBL	2.57456647609551	0.0105101174650168
Regulation of signaling by NODAL	1.71481639771316	0.0899498074161216
Regulation of the apoptosome activity	1.84600058218841	0.0676364622749253
Release of Hh-Np from the secreting cell	0.725698727794728	0.471172560923372
Release of apoptotic factors from the mitochondria	1.10709045657145	0.287014291512295
Removal of aminoterminal propeptides from gamma-carboxylated proteins	-2.2282318722208	0.02852356308877
Removal of the Flap Intermediate	12.0101635361265	8.11661623748495e-24
Removal of the Flap Intermediate from the C-strand	11.2106562184053	6.30972709411388e-24
Repression of WNT target genes	3.98966849396723	0.00010058951854436
Reproduction	6.98811512595651	3.02842126367184e-12
Resolution of AP sites via the multiple-nucleotide patch replacement pathway	23.8614358938168	1.83855181323166e-87
Resolution of Abasic Sites (AP sites)	31.4958846272679	3.52495760774178e-159
Resolution of D-Loop Structures	22.1115324393154	4.05022220774029e-89
Resolution of D-loop Structures through Holliday Junction Intermediates	23.4430126888517	6.87359807120111e-97
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	20.0959775613887	7.56751612907966e-70
Resolution of Sister Chromatid Cohesion	54.0411415925629	0
Respiratory electron transport	93.6243094415101	0
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	83.4277207887502	0
Response of EIF2AK1 (HRI) to heme deficiency	3.24195666507618	0.00138274342828716
Response of EIF2AK4 (GCN2) to amino acid deficiency	110.14349320029	0
Response of Mtb to phagocytosis	9.47781669377957	1.10937867702205e-19
Response to elevated platelet cytosolic Ca2+	4.44532824775954	8.83359056134777e-06
Response to metal ions	1.79257828531759	0.0754874607167245
Retinoid cycle disease events	0.779144374722931	0.437490015683659
Retinoid metabolism and transport	-4.54176446641014	5.93241476041094e-06
Retrograde neurotrophin signalling	2.30313280305923	0.0224728669041844
Retrograde transport at the Trans-Golgi-Network	20.8223943533818	2.72532393852795e-88
Rev-mediated nuclear export of HIV RNA	38.980679491214	1.26661719661656e-214
Reversal of alkylation damage by DNA dioxygenases	3.29113772728517	0.0020911919073072
Reversible hydration of carbon dioxide	-1.39288291620272	0.166036642044371
Ribosomal scanning and start codon recognition	69.6856433886629	0
Role of ABL in ROBO-SLIT signaling	4.17629667972877	0.000111015292851304
Role of LAT2/NTAL/LAB on calcium mobilization	64.6584176994112	0
Role of phospholipids in phagocytosis	57.402380759111	0
Role of second messengers in netrin-1 signaling	4.84977148352145	6.23784009169258e-06
S Phase	87.4649099217209	0
S33 mutants of beta-catenin aren't phosphorylated	7.17781621490998	1.29111168290855e-11
S37 mutants of beta-catenin aren't phosphorylated	7.64839225243713	1.10531765932079e-12
S45 mutants of beta-catenin aren't phosphorylated	9.68843453687517	1.91598879911678e-18
SARS-CoV Infections	34.954344171133	2.17255272736874e-261
SARS-CoV-1 Infection	15.4498093567699	1.25216339178142e-51
SARS-CoV-2 Infection	21.0660902862816	1.02030813117376e-94
SCF(Skp2)-mediated degradation of p27/p21	37.561122436332	1.93662914325024e-259
SCF-beta-TrCP mediated degradation of Emi1	36.1159444935768	5.95765577968387e-236
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	2.81261786940904	0.00546734349295669
SHC-mediated cascade:FGFR1	-1.60530436028894	0.109392443916712
SHC-mediated cascade:FGFR2	2.32400556224716	0.0207146276249745
SHC-mediated cascade:FGFR3	-4.59046009793635	6.99108684061219e-06
SHC-mediated cascade:FGFR4	-1.70514404458333	0.089439082911344
SHC-related events triggered by IGF1R	3.41725867091791	0.00105986424869029
SHC1 events in EGFR signaling	0.905482997416802	0.366424912145303
SHC1 events in ERBB2 signaling	1.33169390138179	0.183622293389636
SHC1 events in ERBB4 signaling	-0.0145225545133741	0.988431747440972
SHOC2 M1731 mutant abolishes MRAS complex function	3.83667072327948	0.000333315412422388
SIRT1 negatively regulates rRNA expression	11.1820284195566	4.87374190147317e-14
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	7.95245625845993	2.9377392149019e-12
SLBP independent Processing of Histone Pre-mRNAs	7.41612148903406	7.34056371635501e-11
SLC transporter disorders	8.0387856791552	1.02082663677918e-15
SLC-mediated transmembrane transport	-38.5940325109643	6.12641400843146e-322
SMAC (DIABLO) binds to IAPs	2.05487096796286	0.0467138613492868
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes	3.62879078272007	0.000800927241028346
SMAC, XIAP-regulated apoptotic response	2.42744759456839	0.0194920617416489
SMAD2/3 Phosphorylation Motif Mutants in Cancer	2.57164315949767	0.018374208739116
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	14.8463800057863	3.64367145854877e-45
SOS-mediated signalling	3.11419716477818	0.00373343879621821
SRP-dependent cotranslational protein targeting to membrane	113.184388961522	0
STAT3 nuclear events downstream of ALK signaling	7.61377078847987	3.63111837215398e-11
STAT5 Activation	2.71165427295011	0.010015260430647
STAT5 activation downstream of FLT3 ITD mutants	0.145414779139219	0.884721981334562
STING mediated induction of host immune responses	5.62923279933498	6.79914716538878e-08
SUMO E3 ligases SUMOylate target proteins	75.3827185393808	0
SUMO is conjugated to E1 (UBA2:SAE1)	4.8095676650343	0.000469950795160531
SUMO is proteolytically processed	7.36581049844284	2.85960757650263e-07
SUMO is transferred from E1 to E2 (UBE2I, UBC9)	8.26075623305736	1.03189505570606e-08
SUMOylation	85.2514255919761	0
SUMOylation of DNA damage response and repair proteins	56.4830629257988	0
SUMOylation of DNA methylation proteins	7.92929163377478	9.18754890636126e-14
SUMOylation of DNA replication proteins	47.0387857387505	0
SUMOylation of RNA binding proteins	39.8165747820919	3.57546240400301e-259
SUMOylation of SUMOylation proteins	34.8944731369716	1.09348088974681e-181
SUMOylation of chromatin organization proteins	43.5791081446581	0
SUMOylation of immune response proteins	7.9222474905741	2.87405462446173e-12
SUMOylation of intracellular receptors	3.89905877272111	0.000104137044186279
SUMOylation of transcription cofactors	26.5139340529279	2.12471145049719e-131
SUMOylation of transcription factors	4.82523808655786	2.05175876575055e-06
SUMOylation of ubiquitinylation proteins	37.6278335944295	2.21622638460468e-214
Scavenging by Class A Receptors	7.38885489463181	1.28348914231224e-12
Scavenging by Class B Receptors	1.40238138178761	0.17196960176355
Scavenging by Class F Receptors	2.29157913539554	0.0324921704484446
Scavenging of heme from plasma	79.3237930381035	0
Sealing of the nuclear envelope (NE) by ESCRT-III	-2.56256801314239	0.0105482641200326
Selective autophagy	21.1869134937185	3.8923278742463e-94
Selenoamino acid metabolism	86.927017054013	0
Selenocysteine synthesis	106.292273027183	0
Sema3A PAK dependent Axon repulsion	0.616493269392432	0.538202236040579
Sema4D in semaphorin signaling	4.55235155654834	6.91167030073605e-06
Sema4D induced cell migration and growth-cone collapse	0.13211031147459	0.894980811632126
Sema4D mediated inhibition of cell attachment and migration	-1.12386719559981	0.266296276027999
Semaphorin interactions	3.44585849669675	0.000575525777819469
Senescence-Associated Secretory Phenotype (SASP)	13.8474479405415	4.93710773235252e-42
Sensing of DNA Double Strand Breaks	7.05776939313924	1.5770307074299e-07
Sensory Perception	0.468700521078232	0.639286561420009
Sensory perception of salty taste	0.979561888546078	0.347260217218296
Sensory perception of sweet, bitter, and umami (glutamate) taste	4.8664042371209	1.61423079055292e-06
Sensory perception of taste	2.94857052231684	0.00330996432136203
Sensory processing of sound	1.41103636355219	0.158300798753076
Sensory processing of sound by inner hair cells of the cochlea	0.439900715917585	0.660033470865146
Sensory processing of sound by outer hair cells of the cochlea	-3.87562871647971	0.000109172541408514
Separation of Sister Chromatids	83.4772642927169	0
Serine biosynthesis	1.63067806173923	0.1092940243475
Serotonin Neurotransmitter Release Cycle	6.09557767136877	3.46644589057337e-09
Serotonin receptors	3.69971705912059	0.000317595843949595
Sialic acid metabolism	0.58851874173867	0.556314608581698
Signal Transduction	29.6643707651402	2.28976966430712e-193
Signal amplification	2.5595744483216	0.0106310149926958
Signal attenuation	1.2713590743116	0.206951148462735
Signal regulatory protein family interactions	1.26135399569516	0.209262630826659
Signal transduction by L1	1.32508641819447	0.185928248806375
Signaling by ALK	2.5785602227858	0.0101344976659998
Signaling by ALK fusions and activated point mutants	16.0117329511857	2.4404350436347e-55
Signaling by ALK in cancer	18.4268678828269	8.70724733145828e-72
Signaling by AMER1 mutants	6.05863265146725	8.68961990703207e-09
Signaling by APC mutants	7.39463791670723	7.14476858607484e-12
Signaling by AXIN mutants	10.3075691161071	1.07908224536242e-19
Signaling by Activin	2.63365098465841	0.00912980820735615
Signaling by BMP	7.62211466192158	8.76686494817784e-14
Signaling by BRAF and RAF1 fusions	-1.86662289251441	0.0620373263179683
Signaling by CSF3 (G-CSF)	5.30902193086713	1.40173100944715e-07
Signaling by CTNNB1 phospho-site mutants	10.2379593880499	1.39504400496342e-19
Signaling by EGFR	7.79520711496359	9.4429823888285e-15
Signaling by EGFR in Cancer	6.68605710006965	5.36377268376365e-11
Signaling by EGFRvIII in Cancer	3.89733012815164	0.000135768017749067
Signaling by ERBB2	4.99727707574611	6.22583067191462e-07
Signaling by ERBB2 ECD mutants	3.85724921626361	0.000149581062713309
Signaling by ERBB2 KD Mutants	-1.37445573822399	0.169836962181694
Signaling by ERBB2 TMD/JMD mutants	0.198035613629414	0.843104956012325
Signaling by ERBB2 in Cancer	3.05927017056369	0.00231037015009371
Signaling by ERBB4	-1.28096737269563	0.200303750297257
Signaling by Erythropoietin	5.67836514813357	2.13881869516169e-08
Signaling by FGFR	15.8715262605173	8.81766425004402e-56
Signaling by FGFR in disease	12.7106764849291	3.08606579726487e-36
Signaling by FGFR1	10.56851598633	1.54687478970957e-25
Signaling by FGFR1 in disease	7.91416415056736	5.42787477731218e-15
Signaling by FGFR2	9.61019472148281	1.12258760069568e-21
Signaling by FGFR2 IIIa TM	10.1950743173409	1.8101957194856e-21
Signaling by FGFR2 in disease	11.7270807282368	1.49466698187377e-30
Signaling by FGFR3	4.75296481984476	2.20573800797017e-06
Signaling by FGFR3 fusions in cancer	5.44194734810255	4.73946170464312e-07
Signaling by FGFR3 in disease	1.77058551965215	0.077418965172402
Signaling by FGFR3 point mutants in cancer	1.46815390928135	0.142856976423799
Signaling by FGFR4	5.42960764595989	6.62166301314873e-08
Signaling by FGFR4 in disease	3.82094969993137	0.000224081173445265
Signaling by FLT3 ITD and TKD mutants	2.3207381871886	0.0211945241805269
Signaling by FLT3 fusion proteins	6.53367182844285	2.37063099661218e-10
Signaling by GPCR	-50.2474011454536	0
Signaling by GSK3beta mutants	9.98853708052789	5.87841312681036e-19
Signaling by Hedgehog	40.9848645358709	0
Signaling by Hippo	7.5261891949052	3.89198722507794e-13
Signaling by Insulin receptor	2.58757200078023	0.00969162587830253
Signaling by Interleukins	36.3896711790656	7.15500771700689e-289
Signaling by KIT in disease	7.79265216806023	6.65174291395496e-14
Signaling by LRP5 mutants	0.8130886899197	0.423029534272634
Signaling by Leptin	3.36128735111846	0.00108634137522624
Signaling by Ligand-Responsive EGFR Variants in Cancer	3.62634465333295	0.000331572850353405
Signaling by MAPK mutants	0.115457476785858	0.909004034078918
Signaling by MET	12.8033645708346	7.06170894160107e-37
Signaling by MRAS-complex mutants	2.21851997701046	0.0309714101108852
Signaling by MST1	1.93397570060712	0.0739530128910892
Signaling by NODAL	-2.14479355545726	0.0325499958813
Signaling by NOTCH	39.2578467270734	0
Signaling by NOTCH1	14.0715413149974	3.41719004698562e-44
Signaling by NOTCH1 HD Domain Mutants in Cancer	3.05692824075471	0.00253686700721324
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	13.3781873597537	8.64131101584629e-40
Signaling by NOTCH1 PEST Domain Mutants in Cancer	16.7131337102559	2.93559924106035e-60
Signaling by NOTCH1 in Cancer	11.1625206731876	1.99395175814241e-28
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	3.76762681877465	0.000597278697817157
Signaling by NOTCH2	0.473573734370679	0.635905969178759
Signaling by NOTCH3	3.21330922347082	0.00133050047315738
Signaling by NOTCH4	38.3440263766524	3.51959484312948e-290
Signaling by NTRK1 (TRKA)	12.3983576308981	4.18003608963871e-35
Signaling by NTRK2 (TRKB)	8.67670649501598	3.88416670132382e-17
Signaling by NTRK3 (TRKC)	4.196058500199	3.69477874949669e-05
Signaling by NTRKs	20.1300480490594	3.84265572882028e-89
Signaling by Non-Receptor Tyrosine Kinases	2.96488543965826	0.00305207603300938
Signaling by Nuclear Receptors	29.8352523985062	4.34101126529523e-194
Signaling by Overexpressed Wild-Type EGFR in Cancer	0.446250014868244	0.657217091480763
Signaling by PDGF	7.43269938453636	1.43325260895731e-13
Signaling by PDGFR in disease	7.63281303834499	1.92326083281926e-13
Signaling by PDGFRA extracellular domain mutants	2.84849713895794	0.00511916696037417
Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	4.44618265922277	1.87081031757695e-05
Signaling by PTK6	8.33676756949036	1.17301037912857e-16
Signaling by RAF1 mutants	-2.01632470333292	0.0439503209966991
Signaling by RAS mutants	-3.08154963981651	0.00209182700235002
Signaling by RNF43 mutants	3.09507211149273	0.00315680471527205
Signaling by ROBO receptors	84.5481433365117	0
Signaling by Receptor Tyrosine Kinases	14.9551578561824	1.51586857480842e-50
Signaling by Retinoic Acid	-2.87151585898893	0.00413402108003063
Signaling by Rho GTPases	96.455843533924	0
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	109.489048057567	0
Signaling by SCF-KIT	10.6688747228584	8.39773004967148e-26
Signaling by TGF-beta Receptor Complex	14.3867020785072	4.3010544086462e-46
Signaling by TGF-beta Receptor Complex in Cancer	1.88584866326217	0.0649630083743242
Signaling by TGFB family members	21.5180391043938	1.62580401088711e-100
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1.11424360163484	0.265283333974146
Signaling by VEGF	10.8526345466054	2.70455333157889e-27
Signaling by WNT	39.5395535099213	0
Signaling by WNT in cancer	7.07186362825754	2.69561287199648e-12
Signaling by activated point mutants of FGFR1	-0.434041239684001	0.665848213498608
Signaling by activated point mutants of FGFR3	1.04259778905423	0.299478700176009
Signaling by cytosolic FGFR1 fusion mutants	7.7324492459739	1.81504635549141e-13
Signaling by high-kinase activity BRAF mutants	-0.297018119667019	0.766510038462304
Signaling by membrane-tethered fusions of PDGFRA or PDGFRB	0.824073688532159	0.42102030742721
Signaling by moderate kinase activity BRAF mutants	0.584083433662354	0.559242076609458
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	7.69448724462262	1.26617798071004e-13
Signaling by the B Cell Receptor (BCR)	31.9268225982928	8.17628893204328e-219
Signaling downstream of RAS mutants	-3.98197043349424	7.10929668823434e-05
Signalling to ERKs	2.87119393467045	0.00416665175701672
Signalling to RAS	1.43960669447993	0.150843400422227
Signalling to p38 via RIT and RIN	-1.29880842137768	0.210983892105841
Small interfering RNA (siRNA) biogenesis	8.73852780637089	2.72671626395421e-12
Smooth Muscle Contraction	9.41395761289285	2.84274054344826e-20
Sodium-coupled phosphate cotransporters	-1.181433501554	0.253053558251102
Sodium-coupled sulphate, di- and tri-carboxylate transporters	1.59319694407471	0.132885657324154
Sodium/Calcium exchangers	0.525434850475437	0.600696412712559
Sodium/Proton exchangers	0.215391312975981	0.830093748302261
Sperm Motility And Taxes	-1.71683620216534	0.0905693302633505
Sphingolipid de novo biosynthesis	9.83128057354714	2.73018565171103e-22
Sphingolipid metabolism	18.0312696059716	3.11369482481303e-71
Spry regulation of FGF signaling	3.41173222575726	0.000758477487940481
Stabilization of p53	39.1342703449947	3.80533994298525e-272
Stimuli-sensing channels	-6.6793478113051	2.53124768908549e-11
Striated Muscle Contraction	8.00806390611455	2.90689585481123e-15
Sulfide oxidation to sulfate	4.51405750890782	0.000107891517857248
Sulfur amino acid metabolism	3.43019364934708	0.000636062865149676
Suppression of apoptosis	1.73344916639129	0.0913384311167568
Suppression of phagosomal maturation	4.76848285731588	4.2269639892672e-06
Surfactant metabolism	1.59982294025016	0.110005560435449
Switching of origins to a post-replicative state	49.696339913002	0
Synaptic adhesion-like molecules	10.9422678011549	1.12902177808141e-24
Syndecan interactions	5.93301730591024	6.97276797769895e-09
Synthesis And Processing Of GAG, GAGPOL Polyproteins	3.20232424400545	0.00159516023639795
Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	-0.61513597180799	0.540509694706506
Synthesis of 12-eicosatetraenoic acid derivatives	-0.752549809381514	0.456618964719375
Synthesis of 15-eicosatetraenoic acid derivatives	0.317325153857287	0.75400183629352
Synthesis of 5-eicosatetraenoic acids	0.277251401949637	0.782668668388568
Synthesis of DNA	74.5582323443933	0
Synthesis of Dolichyl-phosphate	5.60026777662534	8.07250846912279e-06
Synthesis of GDP-mannose	1.71294192648012	0.105370016033412
Synthesis of IP2, IP, and Ins in the cytosol	3.25215559582333	0.00140884550909919
Synthesis of IP3 and IP4 in the cytosol	0.379196792897286	0.70466705724529
Synthesis of Ketone Bodies	-0.503895401481218	0.616384593793319
Synthesis of Leukotrienes (LT) and Eoxins (EX)	0.258268440142993	0.796335765702336
Synthesis of Lipoxins (LX)	3.30130401849579	0.00391731286221451
Synthesis of PA	-0.658637625994585	0.510233646972394
Synthesis of PC	-2.0065739916271	0.0451654648776774
Synthesis of PE	1.81467864645346	0.0715721228691757
Synthesis of PG	1.03793323327225	0.304071352246412
Synthesis of PI	3.95067185443549	0.000938260008750959
Synthesis of PIPs at the ER membrane	4.52647200720225	0.000331632683795489
Synthesis of PIPs at the Golgi membrane	6.97556109918127	1.92342100222543e-11
Synthesis of PIPs at the early endosome membrane	15.5940457093253	6.4654696440892e-37
Synthesis of PIPs at the late endosome membrane	11.9380187878976	1.09107107707362e-19
Synthesis of PIPs at the plasma membrane	13.6151994973715	6.86937605120674e-41
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	-0.605239374309084	0.545737963949145
